event_id,customer_id,event_date,event_type,plan_before,plan_after,mrr_before,mrr_after
EVT-007013,CUST-04151,2024-10-07,signup,,Enterprise,0,199
EVT-007062,CUST-04192,2024-10-07,signup,,Free,0,0
EVT-007101,CUST-04224,2024-10-07,signup,,Pro,0,15
EVT-007103,CUST-04226,2024-10-07,signup,,Pro,0,15
EVT-007111,CUST-04234,2024-10-07,signup,,Pro,0,15
EVT-007205,CUST-04306,2024-10-07,signup,,Business,0,49
EVT-007224,CUST-04322,2024-10-07,signup,,Free,0,0
EVT-007253,CUST-04346,2024-10-07,signup,,Pro,0,15
EVT-007268,CUST-04357,2024-10-07,signup,,Pro,0,15
EVT-007291,CUST-04374,2024-10-07,signup,,Pro,0,15
EVT-007312,CUST-04390,2024-10-07,signup,,Pro,0,15
EVT-007330,CUST-04404,2024-10-07,signup,,Enterprise,0,199
EVT-007351,CUST-04421,2024-10-07,signup,,Free,0,0
EVT-007358,CUST-04426,2024-10-07,signup,,Free,0,0
EVT-001536,CUST-00789,2024-10-08,cancel,Pro,Cancelled,15,0
EVT-002400,CUST-01257,2024-10-08,cancel,Free,Cancelled,0,0
EVT-003142,CUST-01664,2024-10-08,upgrade,Pro,Business,15,49
EVT-005464,CUST-03067,2024-10-08,cancel,Free,Cancelled,0,0
EVT-005667,CUST-03201,2024-10-08,upgrade,Pro,Business,15,49
EVT-006503,CUST-03768,2024-10-08,cancel,Free,Cancelled,0,0
EVT-006594,CUST-03832,2024-10-08,cancel,Pro,Cancelled,15,0
EVT-006984,CUST-04130,2024-10-08,signup,,Free,0,0
EVT-007004,CUST-04144,2024-10-08,signup,,Business,0,49
EVT-007055,CUST-04186,2024-10-08,signup,,Free,0,0
EVT-007060,CUST-04190,2024-10-08,signup,,Pro,0,15
EVT-007088,CUST-04213,2024-10-08,signup,,Business,0,49
EVT-007179,CUST-04285,2024-10-08,signup,,Free,0,0
EVT-007202,CUST-04303,2024-10-08,signup,,Enterprise,0,199
EVT-007213,CUST-04313,2024-10-08,signup,,Free,0,0
EVT-007245,CUST-04340,2024-10-08,signup,,Free,0,0
EVT-007321,CUST-04397,2024-10-08,signup,,Pro,0,15
EVT-007322,CUST-04398,2024-10-08,signup,,Free,0,0
EVT-007362,CUST-04429,2024-10-08,signup,,Free,0,0
EVT-007399,CUST-04457,2024-10-08,signup,,Business,0,49
EVT-001545,CUST-00794,2024-10-09,upgrade,Pro,Business,15,49
EVT-003422,CUST-01827,2024-10-09,upgrade,Free,Pro,0,15
EVT-005423,CUST-03042,2024-10-09,cancel,Pro,Cancelled,15,0
EVT-005432,CUST-03048,2024-10-09,cancel,Pro,Cancelled,15,0
EVT-006343,CUST-03660,2024-10-09,cancel,Pro,Cancelled,15,0
EVT-006522,CUST-03782,2024-10-09,cancel,Free,Cancelled,0,0
EVT-006532,CUST-03789,2024-10-09,upgrade,Free,Pro,0,15
EVT-006968,CUST-04115,2024-10-09,signup,,Free,0,0
EVT-006987,CUST-04132,2024-10-09,signup,,Pro,0,15
EVT-007123,CUST-04242,2024-10-09,signup,,Free,0,0
EVT-007135,CUST-04250,2024-10-09,signup,,Pro,0,15
EVT-007140,CUST-04254,2024-10-09,signup,,Enterprise,0,199
EVT-007203,CUST-04304,2024-10-09,signup,,Pro,0,15
EVT-007208,CUST-04309,2024-10-09,signup,,Pro,0,15
EVT-007258,CUST-04349,2024-10-09,signup,,Pro,0,15
EVT-007303,CUST-04384,2024-10-09,signup,,Free,0,0
EVT-007361,CUST-04428,2024-10-09,signup,,Pro,0,15
EVT-007406,CUST-04462,2024-10-09,signup,,Free,0,0
EVT-004590,CUST-02526,2024-10-10,upgrade,Pro,Business,15,49
EVT-004601,CUST-02533,2024-10-10,cancel,Free,Cancelled,0,0
EVT-005849,CUST-03327,2024-10-10,cancel,Pro,Cancelled,15,0
EVT-006099,CUST-03492,2024-10-10,upgrade,Pro,Business,15,49
EVT-006688,CUST-03907,2024-10-10,cancel,Free,Cancelled,0,0
EVT-006693,CUST-03911,2024-10-10,cancel,Free,Cancelled,0,0
EVT-006773,CUST-03971,2024-10-10,upgrade,Free,Pro,0,15
EVT-006812,CUST-04001,2024-10-10,cancel,Pro,Cancelled,15,0
EVT-007136,CUST-04251,2024-10-10,signup,,Business,0,49
EVT-007149,CUST-04261,2024-10-10,signup,,Pro,0,15
EVT-007218,CUST-04317,2024-10-10,signup,,Pro,0,15
EVT-007219,CUST-04318,2024-10-10,signup,,Free,0,0
EVT-007226,CUST-04324,2024-10-10,signup,,Pro,0,15
EVT-007290,CUST-04373,2024-10-10,signup,,Free,0,0
EVT-007335,CUST-04408,2024-10-10,signup,,Pro,0,15
EVT-007368,CUST-04434,2024-10-10,signup,,Pro,0,15
EVT-007389,CUST-04450,2024-10-10,signup,,Pro,0,15
EVT-007402,CUST-04459,2024-10-10,signup,,Pro,0,15
EVT-003672,CUST-01979,2024-10-11,cancel,Free,Cancelled,0,0
EVT-003744,CUST-02019,2024-10-11,cancel,Free,Cancelled,0,0
EVT-003785,CUST-02040,2024-10-11,cancel,Pro,Cancelled,15,0
EVT-004144,CUST-02251,2024-10-11,cancel,Free,Cancelled,0,0
EVT-004287,CUST-02337,2024-10-11,cancel,Free,Cancelled,0,0
EVT-005188,CUST-02891,2024-10-11,cancel,Business,Cancelled,49,0
EVT-006156,CUST-03531,2024-10-11,upgrade,Free,Pro,0,15
EVT-006169,CUST-03540,2024-10-11,cancel,Free,Cancelled,0,0
EVT-006296,CUST-03629,2024-10-11,cancel,Free,Cancelled,0,0
EVT-006967,CUST-04114,2024-10-11,signup,,Pro,0,15
EVT-006972,CUST-04118,2024-10-11,signup,,Free,0,0
EVT-006974,CUST-04120,2024-10-11,signup,,Pro,0,15
EVT-007020,CUST-04157,2024-10-11,signup,,Pro,0,15
EVT-007085,CUST-04211,2024-10-11,signup,,Free,0,0
EVT-007176,CUST-04282,2024-10-11,signup,,Free,0,0
EVT-007246,CUST-04341,2024-10-11,signup,,Pro,0,15
EVT-007347,CUST-04418,2024-10-11,signup,,Pro,0,15
EVT-007407,CUST-04463,2024-10-11,signup,,Free,0,0
EVT-000992,CUST-00505,2024-10-12,cancel,Pro,Cancelled,15,0
EVT-002383,CUST-01247,2024-10-12,cancel,Business,Cancelled,49,0
EVT-002666,CUST-01400,2024-10-12,downgrade,Enterprise,Business,199,49
EVT-003729,CUST-02010,2024-10-12,cancel,Free,Cancelled,0,0
EVT-004448,CUST-02432,2024-10-12,cancel,Pro,Cancelled,15,0
EVT-005320,CUST-02976,2024-10-12,cancel,Pro,Cancelled,15,0
EVT-005845,CUST-03324,2024-10-12,cancel,Free,Cancelled,0,0
EVT-006706,CUST-03921,2024-10-12,upgrade,Free,Pro,0,15
EVT-006864,CUST-04040,2024-10-12,cancel,Free,Cancelled,0,0
EVT-006995,CUST-04137,2024-10-12,signup,,Free,0,0
EVT-006998,CUST-04139,2024-10-12,signup,,Pro,0,15
EVT-006999,CUST-04140,2024-10-12,signup,,Pro,0,15
EVT-007031,CUST-04165,2024-10-12,signup,,Enterprise,0,199
EVT-007063,CUST-04193,2024-10-12,signup,,Free,0,0
EVT-007081,CUST-04207,2024-10-12,signup,,Enterprise,0,199
EVT-007147,CUST-04259,2024-10-12,signup,,Free,0,0
EVT-007158,CUST-04267,2024-10-12,signup,,Free,0,0
EVT-007187,CUST-04292,2024-10-12,signup,,Free,0,0
EVT-007189,CUST-04293,2024-10-12,signup,,Pro,0,15
EVT-007214,CUST-04314,2024-10-12,signup,,Pro,0,15
EVT-007294,CUST-04377,2024-10-12,signup,,Business,0,49
EVT-007381,CUST-04444,2024-10-12,signup,,Pro,0,15
EVT-007414,CUST-04468,2024-10-12,signup,,Free,0,0
EVT-000687,CUST-00351,2024-10-13,cancel,Pro,Cancelled,15,0
EVT-002374,CUST-01243,2024-10-13,cancel,Business,Cancelled,49,0
EVT-003392,CUST-01810,2024-10-13,cancel,Free,Cancelled,0,0
EVT-003577,CUST-01920,2024-10-13,cancel,Pro,Cancelled,15,0
EVT-004900,CUST-02714,2024-10-13,cancel,Free,Cancelled,0,0
EVT-005079,CUST-02823,2024-10-13,cancel,Free,Cancelled,0,0
EVT-005965,CUST-03404,2024-10-13,upgrade,Free,Pro,0,15
EVT-006541,CUST-03795,2024-10-13,upgrade,Free,Pro,0,15
EVT-006634,CUST-03864,2024-10-13,cancel,Free,Cancelled,0,0
EVT-006748,CUST-03953,2024-10-13,upgrade,Free,Pro,0,15
EVT-007016,CUST-04154,2024-10-13,signup,,Business,0,49
EVT-007030,CUST-04164,2024-10-13,signup,,Free,0,0
EVT-007058,CUST-04188,2024-10-13,signup,,Business,0,49
EVT-007178,CUST-04284,2024-10-13,signup,,Free,0,0
EVT-007240,CUST-04335,2024-10-13,signup,,Free,0,0
EVT-007283,CUST-04368,2024-10-13,signup,,Business,0,49
EVT-007374,CUST-04439,2024-10-13,signup,,Enterprise,0,199
EVT-007376,CUST-04441,2024-10-13,signup,,Pro,0,15
EVT-002402,CUST-01258,2024-10-14,upgrade,Pro,Business,15,49
EVT-002660,CUST-01397,2024-10-14,cancel,Free,Cancelled,0,0
EVT-002686,CUST-01411,2024-10-14,downgrade,Business,Pro,49,15
EVT-002983,CUST-01573,2024-10-14,cancel,Pro,Cancelled,15,0
EVT-004438,CUST-02427,2024-10-14,cancel,Free,Cancelled,0,0
EVT-004803,CUST-02655,2024-10-14,upgrade,Free,Pro,0,15
EVT-005412,CUST-03035,2024-10-14,cancel,Free,Cancelled,0,0
EVT-005710,CUST-03230,2024-10-14,cancel,Free,Cancelled,0,0
EVT-005906,CUST-03365,2024-10-14,cancel,Free,Cancelled,0,0
EVT-006332,CUST-03653,2024-10-14,cancel,Pro,Cancelled,15,0
EVT-006806,CUST-03997,2024-10-14,cancel,Free,Cancelled,0,0
EVT-006893,CUST-04060,2024-10-14,cancel,Pro,Cancelled,15,0
EVT-007040,CUST-04174,2024-10-14,signup,,Free,0,0
EVT-007054,CUST-04185,2024-10-14,signup,,Free,0,0
EVT-007068,CUST-04197,2024-10-14,signup,,Pro,0,15
EVT-007096,CUST-04220,2024-10-14,signup,,Enterprise,0,199
EVT-007109,CUST-04232,2024-10-14,signup,,Free,0,0
EVT-007119,CUST-04239,2024-10-14,signup,,Pro,0,15
EVT-007120,CUST-04240,2024-10-14,signup,,Business,0,49
EVT-007165,CUST-04273,2024-10-14,signup,,Business,0,49
EVT-007238,CUST-04333,2024-10-14,signup,,Pro,0,15
EVT-007248,CUST-04342,2024-10-14,signup,,Pro,0,15
EVT-007285,CUST-04370,2024-10-14,signup,,Free,0,0
EVT-007314,CUST-04391,2024-10-14,signup,,Free,0,0
EVT-007316,CUST-04392,2024-10-14,signup,,Pro,0,15
EVT-007332,CUST-04406,2024-10-14,signup,,Free,0,0
EVT-007334,CUST-04407,2024-10-14,signup,,Pro,0,15
EVT-007353,CUST-04422,2024-10-14,signup,,Free,0,0
EVT-002367,CUST-01240,2024-10-15,cancel,Free,Cancelled,0,0
EVT-004960,CUST-02753,2024-10-15,cancel,Free,Cancelled,0,0
EVT-006425,CUST-03715,2024-10-15,cancel,Free,Cancelled,0,0
EVT-006651,CUST-03877,2024-10-15,cancel,Free,Cancelled,0,0
EVT-006875,CUST-04047,2024-10-15,upgrade,Free,Pro,0,15
EVT-006939,CUST-04091,2024-10-15,upgrade,Pro,Business,15,49
EVT-006962,CUST-04110,2024-10-15,signup,,Business,0,49
EVT-007007,CUST-04146,2024-10-15,signup,,Free,0,0
EVT-007021,CUST-04158,2024-10-15,signup,,Free,0,0
EVT-007078,CUST-04205,2024-10-15,signup,,Free,0,0
EVT-007107,CUST-04230,2024-10-15,signup,,Free,0,0
EVT-007127,CUST-04244,2024-10-15,signup,,Free,0,0
EVT-007160,CUST-04269,2024-10-15,signup,,Free,0,0
EVT-007207,CUST-04308,2024-10-15,signup,,Pro,0,15
EVT-007260,CUST-04351,2024-10-15,signup,,Free,0,0
EVT-007271,CUST-04360,2024-10-15,signup,,Pro,0,15
EVT-007288,CUST-04372,2024-10-15,signup,,Free,0,0
EVT-007380,CUST-04443,2024-10-15,signup,,Pro,0,15
EVT-007397,CUST-04456,2024-10-15,signup,,Pro,0,15
EVT-000965,CUST-00492,2024-10-16,upgrade,Business,Enterprise,49,199
EVT-001897,CUST-00984,2024-10-16,cancel,Business,Cancelled,49,0
EVT-003015,CUST-01592,2024-10-16,cancel,Free,Cancelled,0,0
EVT-004120,CUST-02238,2024-10-16,upgrade,Free,Pro,0,15
EVT-004266,CUST-02323,2024-10-16,upgrade,Free,Pro,0,15
EVT-004328,CUST-02363,2024-10-16,cancel,Pro,Cancelled,15,0
EVT-005263,CUST-02937,2024-10-16,cancel,Free,Cancelled,0,0
EVT-005779,CUST-03276,2024-10-16,cancel,Free,Cancelled,0,0
EVT-006221,CUST-03579,2024-10-16,cancel,Free,Cancelled,0,0
EVT-006539,CUST-03794,2024-10-16,cancel,Pro,Cancelled,15,0
EVT-006704,CUST-03920,2024-10-16,cancel,Pro,Cancelled,15,0
EVT-006958,CUST-04106,2024-10-16,signup,,Pro,0,15
EVT-006978,CUST-04124,2024-10-16,signup,,Free,0,0
EVT-007029,CUST-04163,2024-10-16,signup,,Free,0,0
EVT-007034,CUST-04168,2024-10-16,signup,,Pro,0,15
EVT-007047,CUST-04179,2024-10-16,signup,,Pro,0,15
EVT-007083,CUST-04209,2024-10-16,signup,,Free,0,0
EVT-007143,CUST-04256,2024-10-16,signup,,Free,0,0
EVT-007181,CUST-04287,2024-10-16,signup,,Pro,0,15
EVT-007196,CUST-04299,2024-10-16,signup,,Pro,0,15
EVT-007211,CUST-04311,2024-10-16,signup,,Pro,0,15
EVT-007236,CUST-04331,2024-10-16,signup,,Pro,0,15
EVT-007241,CUST-04336,2024-10-16,signup,,Business,0,49
EVT-007244,CUST-04339,2024-10-16,signup,,Pro,0,15
EVT-007270,CUST-04359,2024-10-16,signup,,Free,0,0
EVT-007280,CUST-04366,2024-10-16,signup,,Free,0,0
EVT-007307,CUST-04387,2024-10-16,signup,,Free,0,0
EVT-007318,CUST-04394,2024-10-16,signup,,Free,0,0
EVT-007356,CUST-04424,2024-10-16,signup,,Free,0,0
EVT-007359,CUST-04427,2024-10-16,signup,,Pro,0,15
EVT-007369,CUST-04435,2024-10-16,signup,,Free,0,0
EVT-007375,CUST-04440,2024-10-16,signup,,Free,0,0
EVT-003506,CUST-01876,2024-10-17,cancel,Pro,Cancelled,15,0
EVT-005054,CUST-02808,2024-10-17,upgrade,Free,Pro,0,15
EVT-005150,CUST-02869,2024-10-17,upgrade,Pro,Business,15,49
EVT-005824,CUST-03310,2024-10-17,cancel,Pro,Cancelled,15,0
EVT-006092,CUST-03488,2024-10-17,cancel,Pro,Cancelled,15,0
EVT-006487,CUST-03758,2024-10-17,cancel,Pro,Cancelled,15,0
EVT-006647,CUST-03874,2024-10-17,cancel,Pro,Cancelled,15,0
EVT-006982,CUST-04128,2024-10-17,signup,,Free,0,0
EVT-006983,CUST-04129,2024-10-17,signup,,Free,0,0
EVT-007042,CUST-04175,2024-10-17,signup,,Pro,0,15
EVT-007095,CUST-04219,2024-10-17,signup,,Business,0,49
EVT-007104,CUST-04227,2024-10-17,signup,,Pro,0,15
EVT-007141,CUST-04255,2024-10-17,signup,,Free,0,0
EVT-007148,CUST-04260,2024-10-17,signup,,Pro,0,15
EVT-007155,CUST-04265,2024-10-17,signup,,Free,0,0
EVT-007175,CUST-04281,2024-10-17,signup,,Pro,0,15
EVT-007186,CUST-04291,2024-10-17,signup,,Business,0,49
EVT-007225,CUST-04323,2024-10-17,signup,,Business,0,49
EVT-007229,CUST-04326,2024-10-17,signup,,Free,0,0
EVT-007232,CUST-04328,2024-10-17,signup,,Enterprise,0,199
EVT-007267,CUST-04356,2024-10-17,signup,,Business,0,49
EVT-007273,CUST-04361,2024-10-17,signup,,Pro,0,15
EVT-000940,CUST-00480,2024-10-18,cancel,Free,Cancelled,0,0
EVT-002718,CUST-01428,2024-10-18,cancel,Free,Cancelled,0,0
EVT-004893,CUST-02709,2024-10-18,upgrade,Pro,Business,15,49
EVT-006608,CUST-03841,2024-10-18,cancel,Pro,Cancelled,15,0
EVT-006960,CUST-04108,2024-10-18,signup,,Free,0,0
EVT-006970,CUST-04116,2024-10-18,signup,,Free,0,0
EVT-007015,CUST-04153,2024-10-18,signup,,Business,0,49
EVT-007037,CUST-04171,2024-10-18,signup,,Pro,0,15
EVT-007075,CUST-04202,2024-10-18,signup,,Business,0,49
EVT-007098,CUST-04222,2024-10-18,signup,,Pro,0,15
EVT-007223,CUST-04321,2024-10-18,signup,,Pro,0,15
EVT-007242,CUST-04337,2024-10-18,signup,,Enterprise,0,199
EVT-007298,CUST-04380,2024-10-18,signup,,Pro,0,15
EVT-007391,CUST-04452,2024-10-18,signup,,Free,0,0
EVT-007394,CUST-04454,2024-10-18,signup,,Free,0,0
EVT-003091,CUST-01636,2024-10-19,cancel,Pro,Cancelled,15,0
EVT-003132,CUST-01660,2024-10-19,upgrade,Pro,Business,15,49
EVT-003683,CUST-01985,2024-10-19,upgrade,Pro,Business,15,49
EVT-004094,CUST-02220,2024-10-19,cancel,Pro,Cancelled,15,0
EVT-004226,CUST-02300,2024-10-19,upgrade,Pro,Business,15,49
EVT-005234,CUST-02919,2024-10-19,cancel,Free,Cancelled,0,0
EVT-005339,CUST-02988,2024-10-19,upgrade,Free,Pro,0,15
EVT-005920,CUST-03373,2024-10-19,cancel,Pro,Cancelled,15,0
EVT-006135,CUST-03515,2024-10-19,cancel,Free,Cancelled,0,0
EVT-006256,CUST-03604,2024-10-19,upgrade,Pro,Business,15,49
EVT-006319,CUST-03643,2024-10-19,cancel,Free,Cancelled,0,0
EVT-006961,CUST-04109,2024-10-19,signup,,Free,0,0
EVT-006964,CUST-04112,2024-10-19,signup,,Pro,0,15
EVT-006981,CUST-04127,2024-10-19,signup,,Pro,0,15
EVT-007002,CUST-04142,2024-10-19,signup,,Free,0,0
EVT-007032,CUST-04166,2024-10-19,signup,,Free,0,0
EVT-007052,CUST-04183,2024-10-19,signup,,Free,0,0
EVT-007069,CUST-04198,2024-10-19,signup,,Free,0,0
EVT-007102,CUST-04225,2024-10-19,signup,,Pro,0,15
EVT-007139,CUST-04253,2024-10-19,signup,,Business,0,49
EVT-007153,CUST-04264,2024-10-19,signup,,Free,0,0
EVT-007217,CUST-04316,2024-10-19,signup,,Enterprise,0,199
EVT-007252,CUST-04345,2024-10-19,signup,,Free,0,0
EVT-007269,CUST-04358,2024-10-19,signup,,Free,0,0
EVT-007287,CUST-04371,2024-10-19,signup,,Pro,0,15
EVT-007293,CUST-04376,2024-10-19,signup,,Free,0,0
EVT-007336,CUST-04409,2024-10-19,signup,,Pro,0,15
EVT-007337,CUST-04410,2024-10-19,signup,,Free,0,0
EVT-007343,CUST-04414,2024-10-19,signup,,Business,0,49
EVT-007367,CUST-04433,2024-10-19,signup,,Free,0,0
EVT-007383,CUST-04445,2024-10-19,signup,,Free,0,0
EVT-007408,CUST-04464,2024-10-19,signup,,Free,0,0
EVT-003570,CUST-01915,2024-10-20,cancel,Business,Cancelled,49,0
EVT-003800,CUST-02048,2024-10-20,cancel,Pro,Cancelled,15,0
EVT-003887,CUST-02102,2024-10-20,downgrade,Pro,Free,15,0
EVT-004312,CUST-02354,2024-10-20,cancel,Free,Cancelled,0,0
EVT-004773,CUST-02637,2024-10-20,upgrade,Pro,Business,15,49
EVT-006141,CUST-03519,2024-10-20,cancel,Pro,Cancelled,15,0
EVT-006181,CUST-03548,2024-10-20,cancel,Enterprise,Cancelled,199,0
EVT-006822,CUST-04009,2024-10-20,cancel,Free,Cancelled,0,0
EVT-006952,CUST-04101,2024-10-20,cancel,Free,Cancelled,0,0
EVT-006997,CUST-04138,2024-10-20,signup,,Pro,0,15
EVT-007003,CUST-04143,2024-10-20,signup,,Pro,0,15
EVT-007071,CUST-04199,2024-10-20,signup,,Free,0,0
EVT-007099,CUST-04223,2024-10-20,signup,,Free,0,0
EVT-007117,CUST-04238,2024-10-20,signup,,Free,0,0
EVT-007125,CUST-04243,2024-10-20,signup,,Free,0,0
EVT-007131,CUST-04247,2024-10-20,signup,,Pro,0,15
EVT-007204,CUST-04305,2024-10-20,signup,,Business,0,49
EVT-007237,CUST-04332,2024-10-20,signup,,Pro,0,15
EVT-007255,CUST-04347,2024-10-20,signup,,Free,0,0
EVT-007279,CUST-04365,2024-10-20,signup,,Pro,0,15
EVT-007317,CUST-04393,2024-10-20,signup,,Free,0,0
EVT-007325,CUST-04401,2024-10-20,signup,,Free,0,0
EVT-007371,CUST-04436,2024-10-20,signup,,Pro,0,15
EVT-007387,CUST-04448,2024-10-20,signup,,Free,0,0
EVT-000192,CUST-00097,2024-10-21,cancel,Business,Cancelled,49,0
EVT-004873,CUST-02697,2024-10-21,cancel,Pro,Cancelled,15,0
EVT-005222,CUST-02912,2024-10-21,cancel,Pro,Cancelled,15,0
EVT-005236,CUST-02920,2024-10-21,cancel,Free,Cancelled,0,0
EVT-005830,CUST-03314,2024-10-21,upgrade,Free,Pro,0,15
EVT-005877,CUST-03346,2024-10-21,cancel,Free,Cancelled,0,0
EVT-005928,CUST-03379,2024-10-21,upgrade,Pro,Business,15,49
EVT-006154,CUST-03530,2024-10-21,cancel,Free,Cancelled,0,0
EVT-006598,CUST-03835,2024-10-21,cancel,Enterprise,Cancelled,199,0
EVT-006963,CUST-04111,2024-10-21,signup,,Pro,0,15
EVT-007048,CUST-04180,2024-10-21,signup,,Pro,0,15
EVT-007072,CUST-04200,2024-10-21,signup,,Free,0,0
EVT-007130,CUST-04246,2024-10-21,signup,,Pro,0,15
EVT-007145,CUST-04258,2024-10-21,signup,,Free,0,0
EVT-007194,CUST-04297,2024-10-21,signup,,Free,0,0
EVT-007201,CUST-04302,2024-10-21,signup,,Free,0,0
EVT-007231,CUST-04327,2024-10-21,signup,,Pro,0,15
EVT-007257,CUST-04348,2024-10-21,signup,,Free,0,0
EVT-007392,CUST-04453,2024-10-21,signup,,Free,0,0
EVT-007401,CUST-04458,2024-10-21,signup,,Free,0,0
EVT-007419,CUST-04471,2024-10-21,signup,,Pro,0,15
EVT-002067,CUST-01076,2024-10-22,cancel,Pro,Cancelled,15,0
EVT-004299,CUST-02345,2024-10-22,cancel,Pro,Cancelled,15,0
EVT-004345,CUST-02372,2024-10-22,cancel,Pro,Cancelled,15,0
EVT-006080,CUST-03480,2024-10-22,upgrade,Free,Pro,0,15
EVT-006820,CUST-04008,2024-10-22,cancel,Free,Cancelled,0,0
EVT-007009,CUST-04147,2024-10-22,signup,,Pro,0,15
EVT-007043,CUST-04176,2024-10-22,signup,,Free,0,0
EVT-007050,CUST-04182,2024-10-22,signup,,Pro,0,15
EVT-007059,CUST-04189,2024-10-22,signup,,Business,0,49
EVT-007064,CUST-04194,2024-10-22,signup,,Pro,0,15
EVT-007065,CUST-04195,2024-10-22,signup,,Pro,0,15
EVT-007080,CUST-04206,2024-10-22,signup,,Pro,0,15
EVT-007082,CUST-04208,2024-10-22,signup,,Free,0,0
EVT-007190,CUST-04294,2024-10-22,signup,,Pro,0,15
EVT-007193,CUST-04296,2024-10-22,signup,,Pro,0,15
EVT-007199,CUST-04301,2024-10-22,signup,,Free,0,0
EVT-007239,CUST-04334,2024-10-22,signup,,Free,0,0
EVT-007295,CUST-04378,2024-10-22,signup,,Pro,0,15
EVT-007350,CUST-04420,2024-10-22,signup,,Free,0,0
EVT-007373,CUST-04438,2024-10-22,signup,,Pro,0,15
EVT-007388,CUST-04449,2024-10-22,signup,,Free,0,0
EVT-001120,CUST-00572,2024-10-23,cancel,Free,Cancelled,0,0
EVT-001311,CUST-00674,2024-10-23,downgrade,Business,Pro,49,15
EVT-002388,CUST-01250,2024-10-23,cancel,Free,Cancelled,0,0
EVT-003975,CUST-02151,2024-10-23,upgrade,Pro,Business,15,49
EVT-004808,CUST-02658,2024-10-23,cancel,Free,Cancelled,0,0
EVT-004841,CUST-02676,2024-10-23,cancel,Pro,Cancelled,15,0
EVT-004905,CUST-02717,2024-10-23,upgrade,Business,Enterprise,49,199
EVT-005795,CUST-03288,2024-10-23,upgrade,Pro,Business,15,49
EVT-005911,CUST-03368,2024-10-23,cancel,Free,Cancelled,0,0
EVT-006111,CUST-03499,2024-10-23,cancel,Pro,Cancelled,15,0
EVT-006309,CUST-03637,2024-10-23,upgrade,Pro,Business,15,49
EVT-006327,CUST-03650,2024-10-23,cancel,Free,Cancelled,0,0
EVT-006374,CUST-03681,2024-10-23,cancel,Pro,Cancelled,15,0
EVT-006495,CUST-03764,2024-10-23,upgrade,Free,Pro,0,15
EVT-006845,CUST-04026,2024-10-23,cancel,Free,Cancelled,0,0
EVT-006907,CUST-04071,2024-10-23,cancel,Pro,Cancelled,15,0
EVT-007012,CUST-04150,2024-10-23,signup,,Business,0,49
EVT-007014,CUST-04152,2024-10-23,signup,,Free,0,0
EVT-007039,CUST-04173,2024-10-23,signup,,Business,0,49
EVT-007046,CUST-04178,2024-10-23,signup,,Free,0,0
EVT-007056,CUST-04187,2024-10-23,signup,,Free,0,0
EVT-007093,CUST-04217,2024-10-23,signup,,Pro,0,15
EVT-007106,CUST-04229,2024-10-23,signup,,Pro,0,15
EVT-007170,CUST-04277,2024-10-23,signup,,Free,0,0
EVT-007174,CUST-04280,2024-10-23,signup,,Business,0,49
EVT-007306,CUST-04386,2024-10-23,signup,,Pro,0,15
EVT-007329,CUST-04403,2024-10-23,signup,,Free,0,0
EVT-007364,CUST-04431,2024-10-23,signup,,Free,0,0
EVT-001776,CUST-00918,2024-10-24,cancel,Free,Cancelled,0,0
EVT-001790,CUST-00925,2024-10-24,cancel,Free,Cancelled,0,0
EVT-003795,CUST-02045,2024-10-24,cancel,Free,Cancelled,0,0
EVT-004506,CUST-02471,2024-10-24,cancel,Pro,Cancelled,15,0
EVT-005440,CUST-03053,2024-10-24,cancel,Pro,Cancelled,15,0
EVT-006419,CUST-03711,2024-10-24,cancel,Free,Cancelled,0,0
EVT-006498,CUST-03765,2024-10-24,cancel,Free,Cancelled,0,0
EVT-006780,CUST-03975,2024-10-24,downgrade,Pro,Free,15,0
EVT-006841,CUST-04024,2024-10-24,cancel,Pro,Cancelled,15,0
EVT-006959,CUST-04107,2024-10-24,signup,,Business,0,49
EVT-006966,CUST-04113,2024-10-24,signup,,Free,0,0
EVT-006976,CUST-04122,2024-10-24,signup,,Business,0,49
EVT-006977,CUST-04123,2024-10-24,signup,,Free,0,0
EVT-006993,CUST-04136,2024-10-24,signup,,Free,0,0
EVT-007019,CUST-04156,2024-10-24,signup,,Pro,0,15
EVT-007053,CUST-04184,2024-10-24,signup,,Business,0,49
EVT-007074,CUST-04201,2024-10-24,signup,,Free,0,0
EVT-007090,CUST-04215,2024-10-24,signup,,Pro,0,15
EVT-007112,CUST-04235,2024-10-24,signup,,Free,0,0
EVT-007137,CUST-04252,2024-10-24,signup,,Pro,0,15
EVT-007163,CUST-04271,2024-10-24,signup,,Pro,0,15
EVT-007182,CUST-04288,2024-10-24,signup,,Free,0,0
EVT-007249,CUST-04343,2024-10-24,signup,,Pro,0,15
EVT-007250,CUST-04344,2024-10-24,signup,,Free,0,0
EVT-007265,CUST-04354,2024-10-24,signup,,Free,0,0
EVT-007345,CUST-04416,2024-10-24,signup,,Pro,0,15
EVT-007395,CUST-04455,2024-10-24,signup,,Free,0,0
EVT-000556,CUST-00283,2024-10-25,upgrade,Pro,Business,15,49
EVT-000787,CUST-00400,2024-10-25,cancel,Pro,Cancelled,15,0
EVT-002952,CUST-01558,2024-10-25,cancel,Pro,Cancelled,15,0
EVT-005600,CUST-03156,2024-10-25,cancel,Business,Cancelled,49,0
