customer_id,month,plan,mrr,acquisition_channel
CUST-02844,2024-07-01,Free,0,Organic Search
CUST-02844,2024-08-01,Free,0,Organic Search
CUST-02844,2024-09-01,Free,0,Organic Search
CUST-02844,2024-10-01,Free,0,Organic Search
CUST-02844,2024-11-01,Free,0,Organic Search
CUST-02844,2024-12-01,Free,0,Organic Search
CUST-02845,2024-05-01,Free,0,Organic Search
CUST-02845,2024-06-01,Free,0,Organic Search
CUST-02845,2024-07-01,Free,0,Organic Search
CUST-02845,2024-08-01,Free,0,Organic Search
CUST-02846,2024-05-01,Pro,15,Organic Search
CUST-02846,2024-06-01,Pro,15,Organic Search
CUST-02847,2024-05-01,Pro,15,Content Marketing
CUST-02847,2024-06-01,Pro,15,Content Marketing
CUST-02847,2024-07-01,Pro,15,Content Marketing
CUST-02847,2024-08-01,Pro,15,Content Marketing
CUST-02847,2024-09-01,Pro,15,Content Marketing
CUST-02847,2024-10-01,Pro,15,Content Marketing
CUST-02847,2024-11-01,Pro,15,Content Marketing
CUST-02847,2024-12-01,Pro,15,Content Marketing
CUST-02848,2024-05-01,Pro,15,Paid Ads
CUST-02849,2024-05-01,Pro,15,Referral
CUST-02850,2024-05-01,Enterprise,199,Outbound Sales
CUST-02850,2024-06-01,Enterprise,199,Outbound Sales
CUST-02850,2024-07-01,Enterprise,199,Outbound Sales
CUST-02850,2024-08-01,Enterprise,199,Outbound Sales
CUST-02850,2024-09-01,Enterprise,199,Outbound Sales
CUST-02850,2024-10-01,Enterprise,199,Outbound Sales
CUST-02850,2024-11-01,Enterprise,199,Outbound Sales
CUST-02850,2024-12-01,Enterprise,199,Outbound Sales
CUST-02851,2024-05-01,Pro,15,Organic Search
CUST-02851,2024-06-01,Pro,15,Organic Search
CUST-02852,2024-05-01,Pro,15,Referral
CUST-02852,2024-06-01,Pro,15,Referral
CUST-02852,2024-07-01,Pro,15,Referral
CUST-02852,2024-08-01,Pro,15,Referral
CUST-02852,2024-09-01,Pro,15,Referral
CUST-02852,2024-10-01,Pro,15,Referral
CUST-02852,2024-11-01,Pro,15,Referral
CUST-02852,2024-12-01,Pro,15,Referral
CUST-02853,2024-05-01,Pro,15,Organic Search
CUST-02853,2024-06-01,Pro,15,Organic Search
CUST-02853,2024-07-01,Pro,15,Organic Search
CUST-02853,2024-08-01,Pro,15,Organic Search
CUST-02853,2024-09-01,Pro,15,Organic Search
CUST-02854,2024-05-01,Free,0,Organic Search
CUST-02854,2024-06-01,Free,0,Organic Search
CUST-02854,2024-07-01,Pro,15,Organic Search
CUST-02854,2024-08-01,Pro,15,Organic Search
CUST-02854,2024-09-01,Pro,15,Organic Search
CUST-02854,2024-10-01,Pro,15,Organic Search
CUST-02854,2024-11-01,Pro,15,Organic Search
CUST-02854,2024-12-01,Pro,15,Organic Search
CUST-02855,2024-05-01,Pro,15,Organic Search
CUST-02855,2024-06-01,Pro,15,Organic Search
CUST-02855,2024-07-01,Pro,15,Organic Search
CUST-02855,2024-08-01,Pro,15,Organic Search
CUST-02855,2024-09-01,Pro,15,Organic Search
CUST-02855,2024-10-01,Pro,15,Organic Search
CUST-02855,2024-11-01,Pro,15,Organic Search
CUST-02855,2024-12-01,Pro,15,Organic Search
CUST-02856,2024-05-01,Pro,15,Organic Search
CUST-02856,2024-06-01,Pro,15,Organic Search
CUST-02856,2024-07-01,Pro,15,Organic Search
CUST-02856,2024-08-01,Pro,15,Organic Search
CUST-02856,2024-09-01,Pro,15,Organic Search
CUST-02856,2024-10-01,Pro,15,Organic Search
CUST-02856,2024-11-01,Pro,15,Organic Search
CUST-02856,2024-12-01,Pro,15,Organic Search
CUST-02857,2024-05-01,Business,49,Paid Ads
CUST-02857,2024-06-01,Business,49,Paid Ads
CUST-02857,2024-07-01,Business,49,Paid Ads
CUST-02857,2024-08-01,Business,49,Paid Ads
CUST-02857,2024-09-01,Business,49,Paid Ads
CUST-02857,2024-10-01,Business,49,Paid Ads
CUST-02857,2024-11-01,Business,49,Paid Ads
CUST-02857,2024-12-01,Business,49,Paid Ads
CUST-02858,2024-05-01,Pro,15,Paid Ads
CUST-02858,2024-06-01,Pro,15,Paid Ads
CUST-02858,2024-07-01,Pro,15,Paid Ads
CUST-02858,2024-08-01,Pro,15,Paid Ads
CUST-02858,2024-09-01,Pro,15,Paid Ads
CUST-02858,2024-10-01,Pro,15,Paid Ads
CUST-02858,2024-11-01,Pro,15,Paid Ads
CUST-02858,2024-12-01,Pro,15,Paid Ads
CUST-02859,2024-05-01,Free,0,Organic Search
CUST-02859,2024-06-01,Free,0,Organic Search
CUST-02859,2024-07-01,Free,0,Organic Search
CUST-02859,2024-08-01,Free,0,Organic Search
CUST-02859,2024-09-01,Free,0,Organic Search
CUST-02859,2024-10-01,Free,0,Organic Search
CUST-02859,2024-11-01,Free,0,Organic Search
CUST-02859,2024-12-01,Free,0,Organic Search
CUST-02860,2024-05-01,Pro,15,Organic Search
CUST-02860,2024-06-01,Pro,15,Organic Search
CUST-02860,2024-07-01,Pro,15,Organic Search
CUST-02860,2024-08-01,Pro,15,Organic Search
CUST-02860,2024-09-01,Pro,15,Organic Search
CUST-02860,2024-10-01,Pro,15,Organic Search
CUST-02860,2024-11-01,Pro,15,Organic Search
CUST-02860,2024-12-01,Pro,15,Organic Search
CUST-02861,2024-05-01,Pro,15,Referral
CUST-02861,2024-06-01,Pro,15,Referral
CUST-02861,2024-07-01,Pro,15,Referral
CUST-02861,2024-08-01,Free,0,Referral
CUST-02861,2024-09-01,Free,0,Referral
CUST-02861,2024-10-01,Free,0,Referral
CUST-02861,2024-11-01,Free,0,Referral
CUST-02861,2024-12-01,Free,0,Referral
CUST-02862,2024-05-01,Free,0,Organic Search
CUST-02862,2024-06-01,Free,0,Organic Search
CUST-02862,2024-07-01,Free,0,Organic Search
CUST-02862,2024-08-01,Free,0,Organic Search
CUST-02862,2024-09-01,Free,0,Organic Search
CUST-02862,2024-10-01,Free,0,Organic Search
CUST-02862,2024-11-01,Free,0,Organic Search
CUST-02862,2024-12-01,Free,0,Organic Search
CUST-02863,2024-05-01,Free,0,Content Marketing
CUST-02863,2024-06-01,Free,0,Content Marketing
CUST-02863,2024-07-01,Free,0,Content Marketing
CUST-02864,2024-05-01,Pro,15,Content Marketing
CUST-02864,2024-06-01,Pro,15,Content Marketing
CUST-02864,2024-07-01,Pro,15,Content Marketing
CUST-02864,2024-08-01,Pro,15,Content Marketing
CUST-02864,2024-09-01,Pro,15,Content Marketing
CUST-02865,2024-05-01,Pro,15,Referral
CUST-02865,2024-06-01,Pro,15,Referral
CUST-02865,2024-07-01,Pro,15,Referral
CUST-02865,2024-08-01,Pro,15,Referral
CUST-02865,2024-09-01,Pro,15,Referral
CUST-02865,2024-10-01,Pro,15,Referral
CUST-02865,2024-11-01,Pro,15,Referral
CUST-02865,2024-12-01,Pro,15,Referral
CUST-02866,2024-05-01,Pro,15,Paid Ads
CUST-02867,2024-05-01,Free,0,Referral
CUST-02867,2024-06-01,Free,0,Referral
CUST-02867,2024-07-01,Free,0,Referral
CUST-02867,2024-08-01,Free,0,Referral
CUST-02867,2024-09-01,Free,0,Referral
CUST-02867,2024-10-01,Free,0,Referral
CUST-02867,2024-11-01,Free,0,Referral
CUST-02867,2024-12-01,Free,0,Referral
CUST-02868,2024-05-01,Pro,15,Referral
CUST-02868,2024-06-01,Pro,15,Referral
CUST-02868,2024-07-01,Pro,15,Referral
CUST-02868,2024-08-01,Pro,15,Referral
CUST-02868,2024-09-01,Pro,15,Referral
CUST-02868,2024-10-01,Pro,15,Referral
CUST-02869,2024-05-01,Pro,15,Content Marketing
CUST-02869,2024-06-01,Pro,15,Content Marketing
CUST-02869,2024-07-01,Pro,15,Content Marketing
CUST-02869,2024-08-01,Pro,15,Content Marketing
CUST-02869,2024-09-01,Pro,15,Content Marketing
CUST-02869,2024-10-01,Business,49,Content Marketing
CUST-02869,2024-11-01,Business,49,Content Marketing
CUST-02869,2024-12-01,Business,49,Content Marketing
CUST-02870,2024-05-01,Enterprise,199,Outbound Sales
CUST-02870,2024-06-01,Enterprise,199,Outbound Sales
CUST-02870,2024-07-01,Enterprise,199,Outbound Sales
CUST-02870,2024-08-01,Enterprise,199,Outbound Sales
CUST-02870,2024-09-01,Enterprise,199,Outbound Sales
CUST-02870,2024-10-01,Enterprise,199,Outbound Sales
CUST-02870,2024-11-01,Enterprise,199,Outbound Sales
CUST-02870,2024-12-01,Enterprise,199,Outbound Sales
CUST-02871,2024-05-01,Free,0,Paid Ads
CUST-02871,2024-06-01,Free,0,Paid Ads
CUST-02872,2024-05-01,Free,0,Paid Ads
CUST-02873,2024-05-01,Free,0,Content Marketing
CUST-02873,2024-06-01,Free,0,Content Marketing
CUST-02873,2024-07-01,Free,0,Content Marketing
CUST-02873,2024-08-01,Pro,15,Content Marketing
CUST-02873,2024-09-01,Pro,15,Content Marketing
CUST-02873,2024-10-01,Pro,15,Content Marketing
CUST-02873,2024-11-01,Pro,15,Content Marketing
CUST-02873,2024-12-01,Pro,15,Content Marketing
CUST-02874,2024-05-01,Free,0,Organic Search
CUST-02874,2024-06-01,Free,0,Organic Search
CUST-02874,2024-07-01,Free,0,Organic Search
CUST-02874,2024-08-01,Pro,15,Organic Search
CUST-02874,2024-09-01,Pro,15,Organic Search
CUST-02874,2024-10-01,Pro,15,Organic Search
CUST-02874,2024-11-01,Pro,15,Organic Search
CUST-02874,2024-12-01,Pro,15,Organic Search
CUST-02875,2024-05-01,Free,0,Paid Ads
CUST-02875,2024-06-01,Free,0,Paid Ads
CUST-02876,2024-05-01,Business,49,Referral
CUST-02876,2024-06-01,Business,49,Referral
CUST-02876,2024-07-01,Business,49,Referral
CUST-02876,2024-08-01,Business,49,Referral
CUST-02876,2024-09-01,Business,49,Referral
CUST-02876,2024-10-01,Business,49,Referral
CUST-02876,2024-11-01,Pro,15,Referral
CUST-02876,2024-12-01,Pro,15,Referral
CUST-02877,2024-05-01,Free,0,Referral
CUST-02877,2024-06-01,Free,0,Referral
CUST-02877,2024-07-01,Free,0,Referral
CUST-02878,2024-05-01,Pro,15,Paid Ads
CUST-02878,2024-06-01,Pro,15,Paid Ads
CUST-02878,2024-07-01,Pro,15,Paid Ads
CUST-02878,2024-08-01,Pro,15,Paid Ads
CUST-02878,2024-09-01,Pro,15,Paid Ads
CUST-02878,2024-10-01,Pro,15,Paid Ads
CUST-02879,2024-05-01,Pro,15,Organic Search
CUST-02879,2024-06-01,Pro,15,Organic Search
CUST-02880,2024-05-01,Free,0,Organic Search
CUST-02880,2024-06-01,Free,0,Organic Search
CUST-02880,2024-07-01,Free,0,Organic Search
CUST-02880,2024-08-01,Free,0,Organic Search
CUST-02880,2024-09-01,Free,0,Organic Search
CUST-02880,2024-10-01,Free,0,Organic Search
CUST-02880,2024-11-01,Free,0,Organic Search
CUST-02880,2024-12-01,Free,0,Organic Search
CUST-02881,2024-05-01,Pro,15,Paid Ads
CUST-02881,2024-06-01,Pro,15,Paid Ads
CUST-02882,2024-05-01,Free,0,Content Marketing
CUST-02882,2024-06-01,Free,0,Content Marketing
CUST-02883,2024-05-01,Pro,15,Content Marketing
CUST-02883,2024-06-01,Pro,15,Content Marketing
CUST-02883,2024-07-01,Pro,15,Content Marketing
CUST-02883,2024-08-01,Pro,15,Content Marketing
CUST-02883,2024-09-01,Pro,15,Content Marketing
CUST-02883,2024-10-01,Pro,15,Content Marketing
CUST-02883,2024-11-01,Pro,15,Content Marketing
CUST-02883,2024-12-01,Pro,15,Content Marketing
CUST-02884,2024-05-01,Pro,15,Paid Ads
CUST-02884,2024-06-01,Pro,15,Paid Ads
CUST-02884,2024-07-01,Pro,15,Paid Ads
CUST-02884,2024-08-01,Pro,15,Paid Ads
CUST-02884,2024-09-01,Pro,15,Paid Ads
CUST-02884,2024-10-01,Pro,15,Paid Ads
CUST-02884,2024-11-01,Pro,15,Paid Ads
CUST-02884,2024-12-01,Pro,15,Paid Ads
CUST-02885,2024-05-01,Free,0,Organic Search
CUST-02885,2024-06-01,Free,0,Organic Search
CUST-02885,2024-07-01,Free,0,Organic Search
CUST-02885,2024-08-01,Free,0,Organic Search
CUST-02885,2024-09-01,Free,0,Organic Search
CUST-02885,2024-10-01,Free,0,Organic Search
CUST-02885,2024-11-01,Free,0,Organic Search
CUST-02885,2024-12-01,Free,0,Organic Search
CUST-02886,2024-05-01,Pro,15,Content Marketing
CUST-02886,2024-06-01,Pro,15,Content Marketing
CUST-02886,2024-07-01,Pro,15,Content Marketing
CUST-02886,2024-08-01,Pro,15,Content Marketing
CUST-02886,2024-09-01,Pro,15,Content Marketing
CUST-02886,2024-10-01,Pro,15,Content Marketing
CUST-02887,2024-05-01,Pro,15,Referral
CUST-02887,2024-06-01,Pro,15,Referral
CUST-02887,2024-07-01,Pro,15,Referral
CUST-02887,2024-08-01,Pro,15,Referral
CUST-02887,2024-09-01,Pro,15,Referral
CUST-02887,2024-10-01,Pro,15,Referral
CUST-02887,2024-11-01,Pro,15,Referral
CUST-02887,2024-12-01,Pro,15,Referral
CUST-02888,2024-05-01,Free,0,Paid Ads
CUST-02888,2024-06-01,Free,0,Paid Ads
CUST-02889,2024-05-01,Pro,15,Paid Ads
CUST-02889,2024-06-01,Pro,15,Paid Ads
CUST-02889,2024-07-01,Pro,15,Paid Ads
CUST-02889,2024-08-01,Pro,15,Paid Ads
CUST-02889,2024-09-01,Pro,15,Paid Ads
CUST-02889,2024-10-01,Pro,15,Paid Ads
CUST-02890,2024-05-01,Free,0,Organic Search
CUST-02890,2024-06-01,Pro,15,Organic Search
CUST-02890,2024-07-01,Pro,15,Organic Search
CUST-02890,2024-08-01,Pro,15,Organic Search
CUST-02890,2024-09-01,Pro,15,Organic Search
CUST-02890,2024-10-01,Pro,15,Organic Search
CUST-02890,2024-11-01,Pro,15,Organic Search
CUST-02890,2024-12-01,Pro,15,Organic Search
CUST-02891,2024-05-01,Business,49,Content Marketing
CUST-02891,2024-06-01,Business,49,Content Marketing
CUST-02891,2024-07-01,Business,49,Content Marketing
CUST-02891,2024-08-01,Business,49,Content Marketing
CUST-02891,2024-09-01,Business,49,Content Marketing
CUST-02892,2024-05-01,Free,0,Paid Ads
CUST-02892,2024-06-01,Free,0,Paid Ads
CUST-02893,2024-05-01,Pro,15,Paid Ads
CUST-02893,2024-06-01,Pro,15,Paid Ads
CUST-02893,2024-07-01,Pro,15,Paid Ads
CUST-02894,2024-05-01,Free,0,Content Marketing
CUST-02894,2024-06-01,Free,0,Content Marketing
CUST-02894,2024-07-01,Free,0,Content Marketing
CUST-02895,2024-05-01,Pro,15,Referral
CUST-02895,2024-06-01,Pro,15,Referral
CUST-02895,2024-07-01,Pro,15,Referral
CUST-02895,2024-08-01,Pro,15,Referral
CUST-02895,2024-09-01,Pro,15,Referral
CUST-02895,2024-10-01,Pro,15,Referral
CUST-02895,2024-11-01,Pro,15,Referral
CUST-02895,2024-12-01,Pro,15,Referral
CUST-02896,2024-05-01,Free,0,Content Marketing
CUST-02897,2024-05-01,Pro,15,Paid Ads
CUST-02897,2024-06-01,Pro,15,Paid Ads
CUST-02897,2024-07-01,Business,49,Paid Ads
CUST-02897,2024-08-01,Business,49,Paid Ads
CUST-02897,2024-09-01,Business,49,Paid Ads
CUST-02897,2024-10-01,Business,49,Paid Ads
CUST-02897,2024-11-01,Business,49,Paid Ads
CUST-02897,2024-12-01,Business,49,Paid Ads
CUST-02898,2024-05-01,Free,0,Paid Ads
CUST-02898,2024-06-01,Free,0,Paid Ads
CUST-02898,2024-07-01,Free,0,Paid Ads
CUST-02898,2024-08-01,Free,0,Paid Ads
CUST-02898,2024-09-01,Free,0,Paid Ads
CUST-02898,2024-10-01,Free,0,Paid Ads
CUST-02898,2024-11-01,Free,0,Paid Ads
CUST-02898,2024-12-01,Free,0,Paid Ads
CUST-02899,2024-05-01,Business,49,Content Marketing
CUST-02899,2024-06-01,Business,49,Content Marketing
CUST-02899,2024-07-01,Business,49,Content Marketing
CUST-02899,2024-08-01,Business,49,Content Marketing
CUST-02899,2024-09-01,Business,49,Content Marketing
CUST-02899,2024-10-01,Business,49,Content Marketing
CUST-02899,2024-11-01,Business,49,Content Marketing
CUST-02899,2024-12-01,Business,49,Content Marketing
CUST-02900,2024-05-01,Business,49,Outbound Sales
CUST-02900,2024-06-01,Pro,15,Outbound Sales
CUST-02901,2024-05-01,Enterprise,199,Outbound Sales
CUST-02901,2024-06-01,Enterprise,199,Outbound Sales
CUST-02901,2024-07-01,Enterprise,199,Outbound Sales
CUST-02901,2024-08-01,Enterprise,199,Outbound Sales
CUST-02901,2024-09-01,Enterprise,199,Outbound Sales
CUST-02901,2024-10-01,Enterprise,199,Outbound Sales
CUST-02901,2024-11-01,Enterprise,199,Outbound Sales
CUST-02901,2024-12-01,Enterprise,199,Outbound Sales
CUST-02902,2024-05-01,Free,0,Content Marketing
CUST-02902,2024-06-01,Free,0,Content Marketing
CUST-02902,2024-07-01,Free,0,Content Marketing
CUST-02903,2024-05-01,Pro,15,Paid Ads
CUST-02903,2024-06-01,Pro,15,Paid Ads
CUST-02903,2024-07-01,Pro,15,Paid Ads
CUST-02903,2024-08-01,Business,49,Paid Ads
CUST-02903,2024-09-01,Business,49,Paid Ads
CUST-02903,2024-10-01,Business,49,Paid Ads
CUST-02903,2024-11-01,Business,49,Paid Ads
CUST-02903,2024-12-01,Business,49,Paid Ads
CUST-02904,2024-05-01,Pro,15,Organic Search
CUST-02904,2024-06-01,Pro,15,Organic Search
CUST-02904,2024-07-01,Pro,15,Organic Search
CUST-02904,2024-08-01,Pro,15,Organic Search
CUST-02904,2024-09-01,Pro,15,Organic Search
CUST-02904,2024-10-01,Pro,15,Organic Search
CUST-02904,2024-11-01,Pro,15,Organic Search
CUST-02904,2024-12-01,Pro,15,Organic Search
CUST-02905,2024-05-01,Pro,15,Paid Ads
CUST-02905,2024-06-01,Pro,15,Paid Ads
CUST-02905,2024-07-01,Pro,15,Paid Ads
CUST-02906,2024-05-01,Free,0,Content Marketing
CUST-02906,2024-06-01,Free,0,Content Marketing
CUST-02906,2024-07-01,Free,0,Content Marketing
CUST-02906,2024-08-01,Free,0,Content Marketing
CUST-02906,2024-09-01,Free,0,Content Marketing
CUST-02906,2024-10-01,Free,0,Content Marketing
CUST-02906,2024-11-01,Free,0,Content Marketing
CUST-02906,2024-12-01,Free,0,Content Marketing
CUST-02907,2024-05-01,Free,0,Paid Ads
CUST-02908,2024-05-01,Pro,15,Referral
CUST-02908,2024-06-01,Pro,15,Referral
CUST-02908,2024-07-01,Pro,15,Referral
CUST-02908,2024-08-01,Pro,15,Referral
CUST-02908,2024-09-01,Pro,15,Referral
CUST-02908,2024-10-01,Pro,15,Referral
CUST-02908,2024-11-01,Pro,15,Referral
CUST-02908,2024-12-01,Pro,15,Referral
CUST-02909,2024-05-01,Free,0,Content Marketing
CUST-02909,2024-06-01,Pro,15,Content Marketing
CUST-02909,2024-07-01,Pro,15,Content Marketing
CUST-02909,2024-08-01,Pro,15,Content Marketing
CUST-02909,2024-09-01,Pro,15,Content Marketing
CUST-02909,2024-10-01,Pro,15,Content Marketing
CUST-02909,2024-11-01,Pro,15,Content Marketing
CUST-02909,2024-12-01,Pro,15,Content Marketing
CUST-02910,2024-05-01,Enterprise,199,Outbound Sales
CUST-02910,2024-06-01,Enterprise,199,Outbound Sales
CUST-02910,2024-07-01,Enterprise,199,Outbound Sales
CUST-02910,2024-08-01,Enterprise,199,Outbound Sales
CUST-02910,2024-09-01,Enterprise,199,Outbound Sales
CUST-02910,2024-10-01,Enterprise,199,Outbound Sales
CUST-02910,2024-11-01,Enterprise,199,Outbound Sales
CUST-02910,2024-12-01,Enterprise,199,Outbound Sales
CUST-02911,2024-05-01,Business,49,Content Marketing
CUST-02911,2024-06-01,Business,49,Content Marketing
CUST-02911,2024-07-01,Business,49,Content Marketing
CUST-02911,2024-08-01,Business,49,Content Marketing
CUST-02911,2024-09-01,Business,49,Content Marketing
CUST-02911,2024-10-01,Business,49,Content Marketing
CUST-02911,2024-11-01,Business,49,Content Marketing
CUST-02911,2024-12-01,Business,49,Content Marketing
CUST-02912,2024-05-01,Pro,15,Paid Ads
CUST-02912,2024-06-01,Pro,15,Paid Ads
CUST-02912,2024-07-01,Pro,15,Paid Ads
CUST-02912,2024-08-01,Pro,15,Paid Ads
CUST-02912,2024-09-01,Pro,15,Paid Ads
CUST-02913,2024-05-01,Free,0,Paid Ads
CUST-02914,2024-05-01,Enterprise,199,Outbound Sales
CUST-02914,2024-06-01,Enterprise,199,Outbound Sales
CUST-02914,2024-07-01,Enterprise,199,Outbound Sales
CUST-02914,2024-08-01,Enterprise,199,Outbound Sales
CUST-02914,2024-09-01,Enterprise,199,Outbound Sales
CUST-02914,2024-10-01,Enterprise,199,Outbound Sales
CUST-02914,2024-11-01,Enterprise,199,Outbound Sales
CUST-02914,2024-12-01,Enterprise,199,Outbound Sales
CUST-02915,2024-05-01,Free,0,Organic Search
CUST-02915,2024-06-01,Free,0,Organic Search
CUST-02915,2024-07-01,Pro,15,Organic Search
CUST-02915,2024-08-01,Pro,15,Organic Search
CUST-02915,2024-09-01,Pro,15,Organic Search
CUST-02915,2024-10-01,Pro,15,Organic Search
CUST-02915,2024-11-01,Pro,15,Organic Search
CUST-02915,2024-12-01,Pro,15,Organic Search
CUST-02916,2024-05-01,Pro,15,Organic Search
CUST-02916,2024-06-01,Pro,15,Organic Search
CUST-02916,2024-07-01,Business,49,Organic Search
CUST-02916,2024-08-01,Business,49,Organic Search
CUST-02916,2024-09-01,Business,49,Organic Search
CUST-02916,2024-10-01,Business,49,Organic Search
CUST-02916,2024-11-01,Business,49,Organic Search
CUST-02916,2024-12-01,Business,49,Organic Search
CUST-02917,2024-05-01,Enterprise,199,Outbound Sales
CUST-02917,2024-06-01,Enterprise,199,Outbound Sales
CUST-02917,2024-07-01,Enterprise,199,Outbound Sales
CUST-02917,2024-08-01,Enterprise,199,Outbound Sales
CUST-02917,2024-09-01,Enterprise,199,Outbound Sales
CUST-02917,2024-10-01,Enterprise,199,Outbound Sales
CUST-02917,2024-11-01,Enterprise,199,Outbound Sales
CUST-02917,2024-12-01,Enterprise,199,Outbound Sales
CUST-02918,2024-05-01,Pro,15,Referral
CUST-02918,2024-06-01,Pro,15,Referral
CUST-02919,2024-05-01,Free,0,Paid Ads
CUST-02919,2024-06-01,Free,0,Paid Ads
CUST-02919,2024-07-01,Free,0,Paid Ads
CUST-02919,2024-08-01,Free,0,Paid Ads
CUST-02919,2024-09-01,Free,0,Paid Ads
CUST-02920,2024-05-01,Free,0,Organic Search
CUST-02920,2024-06-01,Free,0,Organic Search
CUST-02920,2024-07-01,Free,0,Organic Search
CUST-02920,2024-08-01,Free,0,Organic Search
CUST-02920,2024-09-01,Free,0,Organic Search
CUST-02921,2024-05-01,Pro,15,Paid Ads
CUST-02922,2024-05-01,Pro,15,Content Marketing
CUST-02922,2024-06-01,Pro,15,Content Marketing
CUST-02922,2024-07-01,Pro,15,Content Marketing
CUST-02922,2024-08-01,Pro,15,Content Marketing
CUST-02922,2024-09-01,Pro,15,Content Marketing
CUST-02922,2024-10-01,Pro,15,Content Marketing
CUST-02922,2024-11-01,Pro,15,Content Marketing
CUST-02922,2024-12-01,Pro,15,Content Marketing
CUST-02923,2024-05-01,Pro,15,Paid Ads
CUST-02923,2024-06-01,Pro,15,Paid Ads
CUST-02923,2024-07-01,Pro,15,Paid Ads
CUST-02923,2024-08-01,Pro,15,Paid Ads
CUST-02923,2024-09-01,Pro,15,Paid Ads
CUST-02923,2024-10-01,Pro,15,Paid Ads
CUST-02924,2024-05-01,Free,0,Paid Ads
CUST-02924,2024-06-01,Free,0,Paid Ads
CUST-02924,2024-07-01,Free,0,Paid Ads
CUST-02924,2024-08-01,Free,0,Paid Ads
CUST-02924,2024-09-01,Free,0,Paid Ads
CUST-02924,2024-10-01,Free,0,Paid Ads
CUST-02925,2024-05-01,Free,0,Paid Ads
CUST-02925,2024-06-01,Free,0,Paid Ads
CUST-02925,2024-07-01,Free,0,Paid Ads
CUST-02925,2024-08-01,Free,0,Paid Ads
CUST-02925,2024-09-01,Free,0,Paid Ads
CUST-02925,2024-10-01,Free,0,Paid Ads
CUST-02925,2024-11-01,Free,0,Paid Ads
CUST-02925,2024-12-01,Free,0,Paid Ads
CUST-02926,2024-05-01,Business,49,Content Marketing
CUST-02926,2024-06-01,Business,49,Content Marketing
CUST-02926,2024-07-01,Business,49,Content Marketing
CUST-02926,2024-08-01,Business,49,Content Marketing
CUST-02926,2024-09-01,Business,49,Content Marketing
CUST-02926,2024-10-01,Business,49,Content Marketing
CUST-02926,2024-11-01,Business,49,Content Marketing
CUST-02926,2024-12-01,Business,49,Content Marketing
CUST-02927,2024-05-01,Pro,15,Content Marketing
CUST-02927,2024-06-01,Pro,15,Content Marketing
CUST-02927,2024-07-01,Pro,15,Content Marketing
CUST-02927,2024-08-01,Pro,15,Content Marketing
CUST-02928,2024-05-01,Free,0,Paid Ads
CUST-02928,2024-06-01,Free,0,Paid Ads
CUST-02928,2024-07-01,Free,0,Paid Ads
CUST-02928,2024-08-01,Free,0,Paid Ads
CUST-02928,2024-09-01,Free,0,Paid Ads
CUST-02928,2024-10-01,Free,0,Paid Ads
CUST-02928,2024-11-01,Free,0,Paid Ads
CUST-02928,2024-12-01,Free,0,Paid Ads
CUST-02929,2024-05-01,Pro,15,Paid Ads
CUST-02929,2024-06-01,Pro,15,Paid Ads
CUST-02929,2024-07-01,Pro,15,Paid Ads
CUST-02929,2024-08-01,Pro,15,Paid Ads
CUST-02930,2024-05-01,Free,0,Organic Search
CUST-02930,2024-06-01,Free,0,Organic Search
CUST-02931,2024-05-01,Pro,15,Paid Ads
CUST-02932,2024-05-01,Pro,15,Organic Search
CUST-02932,2024-06-01,Pro,15,Organic Search
CUST-02932,2024-07-01,Pro,15,Organic Search
CUST-02932,2024-08-01,Pro,15,Organic Search
CUST-02933,2024-05-01,Free,0,Paid Ads
CUST-02933,2024-06-01,Free,0,Paid Ads
CUST-02933,2024-07-01,Free,0,Paid Ads
CUST-02933,2024-08-01,Free,0,Paid Ads
CUST-02933,2024-09-01,Free,0,Paid Ads
CUST-02933,2024-10-01,Free,0,Paid Ads
CUST-02933,2024-11-01,Free,0,Paid Ads
CUST-02933,2024-12-01,Free,0,Paid Ads
CUST-02934,2024-05-01,Pro,15,Paid Ads
CUST-02934,2024-06-01,Pro,15,Paid Ads
CUST-02935,2024-05-01,Pro,15,Organic Search
CUST-02935,2024-06-01,Pro,15,Organic Search
CUST-02935,2024-07-01,Pro,15,Organic Search
CUST-02935,2024-08-01,Pro,15,Organic Search
CUST-02935,2024-09-01,Pro,15,Organic Search
CUST-02935,2024-10-01,Pro,15,Organic Search
CUST-02935,2024-11-01,Pro,15,Organic Search
CUST-02935,2024-12-01,Pro,15,Organic Search
CUST-02936,2024-05-01,Pro,15,Organic Search
CUST-02936,2024-06-01,Pro,15,Organic Search
CUST-02936,2024-07-01,Pro,15,Organic Search
CUST-02936,2024-08-01,Pro,15,Organic Search
CUST-02936,2024-09-01,Pro,15,Organic Search
CUST-02936,2024-10-01,Pro,15,Organic Search
CUST-02936,2024-11-01,Pro,15,Organic Search
CUST-02936,2024-12-01,Pro,15,Organic Search
CUST-02937,2024-05-01,Free,0,Organic Search
CUST-02937,2024-06-01,Free,0,Organic Search
CUST-02937,2024-07-01,Free,0,Organic Search
CUST-02937,2024-08-01,Free,0,Organic Search
CUST-02937,2024-09-01,Free,0,Organic Search
CUST-02938,2024-05-01,Pro,15,Organic Search
CUST-02938,2024-06-01,Pro,15,Organic Search
CUST-02938,2024-07-01,Pro,15,Organic Search
CUST-02938,2024-08-01,Pro,15,Organic Search
